Study Area,Degree,University,City,Degree Duration,Fee,Contact Number,Email,URL,Address
Religious Studies,Islamic Studies,Fata University,Darra Adam Khail,"BS , 4 Years",22000,+92 91 588 5502,info@fu.edu.pk,https://www.fu.edu.pk/,"FATA University,Tehsil Sub Division (TSD) Darra Adam Khel, Newly Merged District (NMD) Kohat, Khyber Pakhtunkhwa, Pakistan 26100."
Religious Studies,Islamic Studies, Government College University,Faisalabad,"BA [HONS] , 4 Years",42000,(041) 9200886,info@gcuf.edu.pk,https://gcuf.edu.pk/,"Kotwali Rd, Gurunanakpura, Faisalabad, Punjab 38000"
Religious Studies,Islamic Studies,Government College Women University,Faisalabad,"BS , 4 Years",35000,+92 41 9220671-75,registrar@gcwuf.edu.pk,https://gcwuf.edu.pk/,"Government College Women University Madina Town, Faisalabad."
Religious Studies,Islamic Studies,University Of Gujrat,Gujrat,"BS , 4 Years",70000,+92 (53) 3643326,info@uog.edu.pk,https://uog.edu.pk/main.php,"Jalalpur Jattan Road, Gujrat, Punjab 50700"
Religious Studies,Islamic Studies,Allama Iqbal Open University,Islamabad,"BS , 4 Years",11140,(051) 111 112 468,support@aiou.edu.pk,https://www.aiou.edu.pk/,"Sector H-8,, Islamabad, Pakistan"
Religious Studies,Islamic Studies,"Bahria University, E-8 Campus",Islamabad,"BS , 4 Years",123520,-9259961,info@bahria.edu.pk,https://www.bahria.edu.pk/buic/,"Shangrilla Road, Sector E-8 Islamabad"
Religious Studies,Islamic Studies,Federal Urdu University Of Arts Science & Technology Islamabad,Islamabad,"BS , 4 Years",42000, (051) 9252860,info@fuuast.edu.pk,https://fuuast.edu.pk/,"Kuri Model Village, Mozah? 5B, near Bahria Enclave Road, Mohrian, Islamabad"
Religious Studies,Islamic Studies,"National University Of Modern Languages, Islamabad",Islamabad,"BS , 4 Years",45550,(051) 9265100,info@numl.edu.pk,https://www.numl.edu.pk/,"4 Khayaban-e-Johar, H 9/4 H-9, Islamabad, Islamabad Capital Territory 44000"
Religious Studies,Hadith & Seerah,The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",0,+92-062 9255875,ilo@iub.edu.pk ,https://www.iub.edu.pk/index.php ,"Directorate of International Linkages, Bagdad-ul-jadeed Campus,The Islamia University of Bahawalpur"
Religious Studies,Hadith & Seerah, Allama Iqbal Open University,Islamabad,"BS , 4 Years",11140,(051) 111 112 468,support@aiou.edu.pk,https://www.aiou.edu.pk/,"Sector H-8,, Islamabad, Pakistan"
Religious Studies,Quran & Tafseer,Allama Iqbal Open University,Islamabad,"BS , 4 Years",23100,(051) 111 112 468,support@aiou.edu.pk,https://www.aiou.edu.pk/,"Sector H-8,, Islamabad, Pakistan"
Religious Studies,Quran & Tafseer,Allama Iqbal Open University,Islamabad,"BS , 4 Years",11140,(051) 111 112 468,support@aiou.edu.pk,https://www.aiou.edu.pk/,"Sector H-8,, Islamabad, Pakistan"
Religious Studies,Quran & Tafseer,Mohi-ud-din Islamic University,Mir Pur (ajk),"BS , 4 Years",0,(058274) 68666,info@miu.edu.pk,https://www.miu.edu.pk/,"New Industrial Area, Sector D-4 Mirpur, Azad Jammu and Kashmir 10250"
Religious Studies,Comparative Religion,The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",0,+92-062 9255875,ilo@iub.edu.pk ,https://www.iub.edu.pk/index.php ,"Directorate of International Linkages, Bagdad-ul-jadeed Campus,
The Islamia University of Bahawalpur"
Religious Studies,Comparative Religion,University Of Sindh,Jamshoro,"BS , 4 Years",22000,+92 22 921 3210,info@admin.usindh.edu.pk ,http://www.usindh.edu.pk/ ,"University of Sindh Jamshoro, Sindh, Pakistan"
Religious Studies,Comparative Religion,"Federal Urdu University Of Arts Science & Technology, Karachi",Karachi,"BS , 4 Years",13000,(021) 99244144,info@fuuast.edu.pk,https://fuuast.edu.pk/,"FUUAST,MSC Block, Block 9,Gulshan-e-Iqbal, Karachi  75300,Pakistan."
Religious Studies,Dars-e-nizami,Allama Iqbal Open University,Islamabad,"BA [PASS] , 2 Years",11140,(051) 111 112 468,support@aiou.edu.pk,https://www.aiou.edu.pk/,"Sector H-8,, Islamabad, Pakistan"
Religious Studies,Dars-e-nizami,Mohi-ud-din Islamic University,Mir Pur (ajk),"BS , 4 Years",0,(058274) 68666,info@miu.edu.pk,https://www.miu.edu.pk/,"New Industrial Area, Sector D-4 Mirpur, Azad Jammu and Kashmir 10250"
Religious Studies,Islamic & Religious Studies,University Of Haripur,Haripur,"BS , 4 Years",38000,92995920602,registrar@uoh.edu.pk ,https://www.uoh.edu.pk/#gsc.tab=0 ,"The University of Haripur
Hattar Road Near Swat Chowk Haripur
Khyber Pakhtunkhwa Pakistan"
Religious Studies,Islamic & Religious Studies,Hazara University,Mansehra,"BA [HONS] , 4 Years",28200,(0997) 414171,provost@hu.edu.pk,https://www.hu.edu.pk/,"Dhodial, Mansehra, Khyber Pakhtunkhwa 21120"
Religious Studies,Islamic History,University Of Karachi,Karachi,"BA [HONS] , 4 Years",20400,+92 21 99261300-06,info@uok.edu.pk ,https://www.uok.edu.pk/,"University of Karachi, Main University Road, Karachi, Pakistan."
Religious Studies,Islamic History,"Federal Urdu University Of Arts Science & Technology, Karachi",Karachi,"BA [HONS] , 4 Years",13000,(021) 99244144,info@fuuast.edu.pk,https://fuuast.edu.pk/,"FUUAST,MSC Block, Block 9,Gulshan-e-Iqbal, Karachi  75300,Pakistan."
Religious Studies,Islamic Learning,University Of Karachi,Karachi,"BS , 4 Years",20400,+92 21 99261300-06,info@uok.edu.pk ,https://www.uok.edu.pk/,"University of Karachi, Main University Road, Karachi, Pakistan."
Religious Studies,Islamic Learning,Jinnah University For Women,Karachi,"BS , 4 Years",33000, (92-21) 36620857-59,admission@juw.edu.pk,https://www.juw.edu.pk/,"Old Presidency, The Mall, kachari Chowk, Rawalpindi, 46000"
Religious Studies,Islamic Sciences,The University Of Faisalabad,Faisalabad,"BS , 4 Years",45000,92 41 8868326,Info@tuf.edu.pk,https://www.tuf.edu.pk/ ,"Sargodha Road, University Town, Faisalabad"
Religious Studies,Islamic Theology, Islamia College University,Peshawar,"BS , 2 Years",62000,091-9222190,registrar@icp.edu.pk,https://www.icp.edu.pk/,"Grand Trunk Rd, Rahat Abad, Peshawar, Khyber Pakhtunkhwa"
Religious Studies,Muslim History,University Of Sindh,Jamshoro,"BS , 4 Years",22000,+92 22 921 3210,info@admin.usindh.edu.pk ,http://www.usindh.edu.pk/ ,"University of Sindh Jamshoro, Sindh, Pakistan"
Religious Studies,Quraan & Sunnah,The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",0,+92-062 9255875,ilo@iub.edu.pk ,https://www.iub.edu.pk/index.php ,"Directorate of International Linkages, Bagdad-ul-jadeed Campus,
The Islamia University of Bahawalpur"
Religious Studies,Quraan & Sunnah,University Of Karachi,Karachi,"BS , 4 Years",20400,+92 21 99261300-06,info@uok.edu.pk ,https://www.uok.edu.pk/,"University of Karachi, Main University Road, Karachi, Pakistan."
Religious Studies,Quraan & Sunnah,"Federal Urdu University Of Arts Science & Technology, Karachi",Karachi,"BS , 4 Years",13000,(021) 99244144,info@fuuast.edu.pk,https://fuuast.edu.pk/,"FUUAST,MSC Block, Block 9,Gulshan-e-Iqbal, Karachi  75300,Pakistan."
Religious Studies,Religious Studies,Forman Christian College,Lahore,"BA [PASS] , 2 Years",358200,(042) 99231581,contact@fccollege.edu.pk,https://www.fccollege.edu.pk/,"Zahoor Elahi Rd, Gulberg III, Lahore, Punjab 54600"
Religious Studies,Shariah,The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",38800,+92-062 9255875,ilo@iub.edu.pk ,https://www.iub.edu.pk/index.php ,"Directorate of International Linkages, Bagdad-ul-jadeed Campus,
The Islamia University of Bahawalpur"
Religious Studies,Shariah,Allama Iqbal Open University,Islamabad,"BS , 4 Years",0,(051) 111 112 468,support@aiou.edu.pk,https://www.aiou.edu.pk/,"Sector H-8,, Islamabad, Pakistan"
Religious Studies,Shariah,The University Of Faisalabad,Faisalabad,"BS , 4 Years",0,92 41 8868326,Info@tuf.edu.pk,https://www.tuf.edu.pk/ ,"Sargodha Road, University Town, Faisalabad"
Religious Studies,Shariah & Law, International Islamic University,Islamabad,"LLB [HONS] , 5 Years",45200,-901951,aelp@iiu.edu.pk,https://www.iiu.edu.pk/,"H10, Islamabad, 44000"
Religious Studies,Shariah & Law,Islamia College University,Peshawar,"LLB [HONS] , 5 Years",62000,091-9222190,registrar@icp.edu.pk,https://www.icp.edu.pk/,"Grand Trunk Rd, Rahat Abad, Peshawar, Khyber Pakhtunkhwa"
Religious Studies,Shariah & Law,Shifa Tameer-e-millat University,Islamabad,"LLB , 5 Years",0, 92 51 846 4210,info@stmu.edu.pk,https://stmu.edu.pk/admissions/online-admissions/,"Shifa Tameer-e-Millat University
Pitras Bukhari Road, H-8/4
Islamabad-44000, Pakistan"
Religious Studies,Shariah & Law,Sheikh Zayed Islamic Centre,Peshawar,"LLB , 5 Years",0,(091) 9216746,info@szic.pk,https://www.szic.pk/,"University of peshawar? near agriculture gate, Lalazar Colony, Peshawar, Khyber Pakhtunkhwa"
Religious Studies,Usuluddin [islamic Studies],International Islamic University,Islamabad,"BA [HONS] , 4 Years",37200,-901951,aelp@iiu.edu.pk,https://www.iiu.edu.pk/,"H10, Islamabad, 44000"
Religious Studies,Usuluddin [islamic Studies],University Of Karachi,Karachi,"BS , 3 Years",20400,+92 21 99261300-06,info@uok.edu.pk ,https://www.uok.edu.pk/,"University of Karachi, Main University Road, Karachi, Pakistan."
Media Studies,Advertising,Iqra University [kch],Karachi,"BS , 4 Years",144000,(021) 38658864,info@iqra.edu.pk,https://iqra.edu.pk/,"Shaheed-e-Millat Road, Defence view Phase 2, Defence View Housing Society, Karachi, Sindh 75500"
Media Studies,Media Sciences,"Benazir Bhutto Shaheed University, Lyari",Karachi,"BS , 4 Years",0,92132744017,info@bbsul.edu.pk ,https://bbsul.edu.pk/ ,"Benazir Bhutto Shaheed University Lyari Karachi, Sindh, Pakistan"
Media Studies,Media Sciences,University Of East,Hyderabad,"BMS , 4 Years",not mentioned,022-3821396,info@uoe.edu.pk,https://uoe.edu.pk/,"Fateh Chowk? A18 ???????, Hyderabad, Sindh"
Media Studies,Media Sciences, Ilma University,Karachi,"BS , 4 Years",131350,(021) 35091872,info@ilmauniversity.edu.pk,https://www.ilmauniversity.edu.pk/,"Korangi Crossing Creek Road, Karachi, Pakistan"
Media Studies,Media Sciences,Iqra University [kch],Karachi,"BS , 4 Years",189000,(021) 38658864,info@iqra.edu.pk,https://iqra.edu.pk/,"Shaheed-e-Millat Road, Defence view Phase 2, Defence View Housing Society, Karachi, Sindh 75500"
Media Studies,Media Sciences,National University,Karachi,"BS , 4 Years",0,not mentioned,not mentioned,not mentioned,not mentioned
Media Studies,Media Sciences,Shaheed Zulfiqar Ali Bhutto Institute Of Science & Technology,Karachi,"BS , 4 Years",311600,02135821535-6 ,info@zabsolutions.com,https://admissions.szabist.edu.pk/,"99 3rd Ave, Block 5 Clifton, Karachi, Karachi City, Sindh 75600"
Media Studies,Media Sciences,"National College Of Business Administration And Economics, Lahore",Lahore,"BS , 4 Years",0,92 (42) 3575 2716 ,registrar@ncbae.edu.pk,https://ncbae.edu.pk/,"National College of Business Administration & Economics, 40-E1, Gulberg III, Lahore 54660, Pakistan."
Media Studies,Media Sciences,Al- Hamd Islamic University,Quetta,"BS , 4 Years",0,(081) 2301 777,info.aiu@alhamd.pk,https://aiu.edu.pk/,"Main Campus AIU, Airport Road, Quetta,Balochistan Pakistan"
Media Studies,Media Studies,"Bahria University, E-8 Campus",Islamabad,"BS , 4 Years",149940,-9259961,info@bahria.edu.pk,https://www.bahria.edu.pk/buic/,"Shangrilla Road, Sector E-8 Islamabad"
Media Studies,Media Studies,Sindh Madressatul Islam University,Karachi,"BS , 4 Years",70000,(021) 111 111 885,info@smiu.edu.pk,https://smiu.edu.pk/,"Aiwan-e-Tijarat Rd, Seari Quarters, Karachi, Karachi City, Sindh 74000"
Media Studies,Media Studies,Kinnaird College For Women,Lahore,"BS , 4 Years",88200,(042) 99203781,info@kinnaird.edu.pk,https://www.kinnaird.edu.pk/,"93 Jail Rd, G.O.R. - I, Lahore, Punjab 54000"
Media Studies,Media Studies,University Of Balochistan,Quetta,"BS , 4 Years",15126,+92 81-9211124,dit@um.uob.edu.pk,http://www.uob.edu.pk/index.php,"Sariab Road Quetta,"
Media Studies,Media Studies,Riphah International University,Islamabad,"BS , 4 Years",139960,3225757396,masood.minhas@riphah.edu.pk,https://riphah.edu.pk/,"7th Avenue, Sector G-7/4, Islamabad."
Media Studies,Media Studies,Hamdard University,Karachi,"BS , 4 Years",40000,021 111 102 030,info@hamdard.edu.pk ,https://www.hamdard.edu.pk/,"Madinat al-Hikmah, Mohammad Bin Qasim Avenue, Karachi, Pakistan."
Media Studies,Media Studies,Institute Of Business Management,Karachi,"BS , 4 Years",237512,(021) 111 002 004,marketing@iobm.edu.pk,https://www.iobm.edu.pk/,"Korangi Creek, Karachi, Pakistan"
Media Studies,Media Studies,Jinnah University For Women,Karachi,"BEMS , 4 Years",75000, (92-21) 36620857-59,admission@juw.edu.pk,https://www.juw.edu.pk/,"Old Presidency, The Mall, kachari Chowk, Rawalpindi, 46000"
Media Studies,Media Studies, Shaheed Benazir Bhutto Dewan University,Karachi,"BS , 4 Years",146000, 021-35115008-10,info@sbbdewanuniversity.edu.pk,https://sbbdewanuniversity.edu.pk/,"30 A, Mehran Town Sector 23 Korangi Industrial Area, Karachi, Karachi City, Sindh"
Media Studies,Media Studies, Beaconhouse National University,Lahore,"BS , 4 Years",169050, (042) 38100156,pranalyst@bnu.edu.pk,https://www.bnu.edu.pk/,"13 Km Niazbeg Raiwind Road? off Thokar, Beacon House Society, Lahore, Punjab 53700"
Media Studies,Media Studies, Hajvery University,Lahore,"BS , 4 Years",124000,0304-1116667,admin@hup.edu.pk,https://www.hup.edu.pk/,"43 Gurumangat Rd, Industrial Area Gulberg III, Lahore, Punjab 54660"
Media Studies,Media Studies,Lahore School Of Economics,Lahore,"BS (HONS) , 4 Years",341000,(042) 36560938,mahjabeen@lahoreschool.edu.pk,https://lahoreschoolofeconomics.edu.pk/,"Intersection Main Boulevard Phase VI DHA, Burki Road Lahore 53200, Pakistan."
Media Studies,Media Studies, University Of South Asia,Lahore,"BMS , 4 Years",140000,0333 4536239,admissions@usa.edu.pk,https://www.usa.edu.pk/,"47 Tufail Rd, Saddar Town, Lahore, Punjab"
Media Studies,Media Studies, Bahria University ( Karachi Campus ),Karachi,"BS , 4 Years",149940,92-21-111-111-28,info@bahria.edu.pk,https://bahria.edu.pk/bukc/,"13 National Stadium Rd, Karachi"
Media Studies,Media Studies," Riphah International University, Faisalabad Campus",Faisalabad,"BS , 4 Years",90000,(041) 8777210,contact@www.riphahfsd.edu.pk,https://www.riphahfsd.edu.pk/,"Adjacent Fish Farm, Satayana Rd, Faisalabad, Punjab 44000"
Media Studies,Media Studies,Alhamd Islamic University [ibd],Islamabad,"BS , 4 Years",0,(051) 2234000,info.isb@alhamd.pk,https://www.aiu.edu.pk/site/,"Raja Akhtar Rd, Near Barakahu, Shahpur, Islamabad, Islamabad Capital Territory"
Media Studies,Media Studies,"Iqra University, H-9 Campus",Islamabad,"BS , 4 Years",254240,(051) 111 264 264,info@iqraisb.edu.pk,https://iuisl.iqra.edu.pk/,"Plot No, 5 Khayaban-e-Johar, Sector H-9/1 H 9/1 H-9, Islamabad, Islamabad Capital Territory"
Media Studies,Media Studies,Shaheed Zulfiqar Ali Bhutto Institute Of Science And Technology,Islamabad,"BS , 4 Years",172280,(051) 4863363,info@szabist-isb.edu.pk,https://szabist-isb.edu.pk/,"Street # 09, Plot # 67 Sector H-8/4, Islamabad, 44000"
Media Studies,Media Studies, National College Of Business Administration And Economics ( Multan Campus ),Multan,"BS , 4 Years",0,0300 8561418,info@ncbae.edu.pk,https://ncbae.edu.pk/,"6FFG+38P, Bosan Rd, A Block Gulgasht Colony, Multan, Punjab"
Media Studies,Media Studies, Republic University College,Islamabad,"BS , 4 Years",0,not mentioned,not mentioned,not mentioned,not mentioned
Media Studies,Communication & New Media Technology,Beaconhouse National University,Lahore,"BS , 4 Years",169050, (042) 38100156,pranalyst@bnu.edu.pk,https://www.bnu.edu.pk/,"13 Km Niazbeg Raiwind Road? off Thokar, Beacon House Society, Lahore, Punjab 53700"
Media Studies,Communication Studies,University Of The Punjab,Lahore,"BS , 4 Years",29950,0092-42-99233132,infocell@pu.edu.pk,http://pu.edu.pk/page/show/,"Punjab University Library, Quaid-e-Azam Campus (New Campus), Lahore, Punjab, Pakistan."
Media Studies,Communication Studies,"Bahauddin Zakariya University, Multan",Multan,"BS , 4 Years",39845,+92 61 9210071-74,info@bzu.edu.pk ,http://www.bzu.edu.pk/,"Bahauddin Zakariya University, Multan Multan Campus, Bosan Road, Multan, Pakistan"
Media Studies,Communication Studies,University Of Okara,Okara,"BS , 4 Years",46000,044-2636060,"https://www.uo.edu.pk/#:~:text=Email%3A-,info%40uo.edu.pk,-IMPORTANT%20LINKS",https://www.uo.edu.pk/ ,"2 KM Multan Road Renala Khurd By Pass, Okara-Pakistan"
Media Studies,Communication Studies,Government Post Graduate College For Women [satellite Town],Gujranwala,"BS , 4 Years",0,not mentioned,not mentioned,not mentioned,not mentioned
Media Studies,Digital Media,The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",0,+92-062 9255875,ilo@iub.edu.pk ,https://www.iub.edu.pk/index.php ,"Directorate of International Linkages, Bagdad-ul-jadeed Campus,
The Islamia University of Bahawalpur"
Media Studies,Digital Media,"Bahria University, E-8 Campus",Islamabad,"BS , 4 Years",0,-9259961,info@bahria.edu.pk,https://www.bahria.edu.pk/buic/,"Shangrilla Road, Sector E-8 Islamabad"
Media Studies,Digital Media,University Of The Punjab,Lahore,"BS , 4 Years",0,0092-42-99233132,infocell@pu.edu.pk,http://pu.edu.pk/page/show/,"Punjab University Library, Quaid-e-Azam Campus (New Campus), Lahore, Punjab, Pakistan."
Media Studies,Digital Media,The University Of Faisalabad,Faisalabad,"BS , 4 Years",0,92 41 8868326,Info@tuf.edu.pk,https://www.tuf.edu.pk/ ,"Sargodha Road, University Town, Faisalabad"
Media Studies,Digital Media,Muhammad Ali Jinnah University,Karachi,"BS , 4 Years",0, (021) 111 878 787,info@jinnah.edu.pk,https://jinnah.edu/,"MAJU Road, Main Shahrah-e-Faisal, 22-E, Block 6 P.E.C.H.S., Karachi, 75400"
Media Studies,Digital Media,Zia-ud-din Medical University,Karachi,"BS , 4 Years",0,(9221)35862937,info@zu.edu.pk,https://zmc.zu.edu.pk/ ,"Clifton Site:4/B, Shahrah-e-Ghalib, Block 6, Clifton Karachi."
Media Studies,Digital Media,Minhaj University,Lahore,"BS , 4 Years",0,0311 1222685,info@mul.edu.pk,https://www.mul.edu.pk/english/index.html,"Minhaj Ul Quran University Rd, Civic Center Twp Commercial Area Lahore, Punjab 54770"
Media Studies,Digital Media,The Superior University,Lahore,"BS , 4 Years",0,042-38103777,not mentioned,https://www.superior.edu.pk/,"MainCampusLahore. 17 KM,MainRaiwind Road,Lahore, Punjab"
Media Studies,Digital Media,Pimsat - Institute Of Higher Education,Karachi,"BS , 4 Years",0,+92 21 -3278 9891,not mentioned,https://pimsat-khi.edu.pk/ ,"Beside Creek General Hospital, Ibrahim Hyderi Road, Korangi No.1 Karachi"
Media Studies,Digital Media, Pimsat - Institute Of Higher Education,Karachi,"AD , 2 Years",0,(021) 32789890,admissions@pimsat-khi.edu.pk,https://pimsat-khi.edu.pk/,"177/2, IEP Building, Opposite Regent Plaza Hotel, Main Shahrah-e-Faisal, Karachi, Pakistan"
Media Studies,Journalism,University Of The Punjab,Lahore,"BS , 4 Years",0,0092-42-99233132,infocell@pu.edu.pk,http://pu.edu.pk/page/show/,"Punjab University Library, Quaid-e-Azam Campus (New Campus), Lahore, Punjab, Pakistan."
Media Studies,Journalism,Lahore Garrison University,Lahore,"BS , 4 Years",122285,042-37181821-28,info@lgu.edu.pk,https://lgu.edu.pk/,"Main Campus, Sector C DHA Phase 6, Lahore"
Media Studies,Journalism,Aligarh College,Rahim Yar Khan,"AD , 2 Years",0,0300 9673467,not mentioned,not mentioned,"45/A Satellite Town, Rahim Yar Khan, 64200"
Media Studies,Mass Communication,The Islamia University Of Bahawalpur,Bahawal Pur,"BS , 4 Years",0,+92-062 9255875,ilo@iub.edu.pk ,https://www.iub.edu.pk/index.php ,"Directorate of International Linkages, Bagdad-ul-jadeed Campus,
The Islamia University of Bahawalpur"
Media Studies,Mass Communication,Ghazi University,D.g.khan,"BS , 4 Years",23700,+92 (64) 9260135,info@gudgk.edu.pk,https://www.gudgk.edu.pk/ ,"COLLEGE CHOWK, DERA GHAZI KHAN.PAKISTAN."
Media Studies,Mass Communication,Gomal University,D.i. Khan,"B.Sc. [Hons] , 4 Years",41430,+92 966-750-354,info@gomaluniversity.edu.pk ,http://www.gu.edu.pk/,"Gomal University, Dera Ismail Khan, Khyber Pakhtunkhwa, Pakistan"
